SourceSiteUrl,TargetSiteUrl,LibraryName,ItemType,FileName,FileExtension,SourceItemId,TargetItemId,SourceSizeBytes,TargetSizeBytes,SizeDifferencePercent,SourceVersionCount,TargetVersionCount,SourceAbsolutePath,TargetAbsolutePath,SourceCreated,SourceModified,TargetCreated,TargetModified,Status,Note
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 01 11 MIN.pdf,pdf,51,40,168551,168551,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 01 11 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 01 11 MIN.pdf,01/28/2021 11:19:09,01/28/2021 11:19:09,06/26/2025 13:43:10,01/28/2021 11:19:09,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 02 08 MIN.pdf,pdf,53,42,158076,158076,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 02 08 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 02 08 MIN.pdf,02/22/2021 07:41:31,02/22/2021 07:41:31,06/26/2025 13:43:11,02/22/2021 07:41:31,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Policy Medical Technology Management Program.pdf,pdf,57,221,72722,72722,0.0%,1,2,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/Policy Medical Technology Management Program.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/Policy Medical Technology Management Program.pdf,03/16/2021 09:08:08,03/16/2021 09:08:08,06/26/2025 13:43:13,03/16/2021 09:08:08,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Alternative Equipment Maitenance Assessment Process - fillable.pdf,pdf,58,185,1473398,1473398,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/Alternative Equipment Maitenance Assessment Process - fillable.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/Alternative Equipment Maitenance Assessment Process - fillable.pdf,03/16/2021 09:08:43,03/16/2021 09:08:43,06/26/2025 13:43:16,03/16/2021 09:08:43,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Alternative Equipment Maitenance Assessment Process - Cardiac Output.pdf,pdf,59,182,1801235,1801235,0.0%,2,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/Alternative Equipment Maitenance Assessment Process - Cardiac Output.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/Alternative Equipment Maitenance Assessment Process - Cardiac Output.pdf,03/16/2021 09:08:55,03/31/2022 09:16:32,06/26/2025 13:43:16,03/31/2022 09:16:32,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 03 23.pdf,pdf,60,148,133001,133001,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 03 23.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 03 23.pdf,03/17/2021 08:42:05,03/17/2021 08:42:05,06/26/2025 13:43:18,03/17/2021 08:42:05,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 03 15 MIN.pdf,pdf,62,37,157675,157675,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 03 15 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 03 15 MIN.pdf,03/19/2021 08:55:58,03/19/2021 08:55:58,06/26/2025 13:43:10,03/19/2021 08:55:58,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 03 23.pdf,pdf,63,196,252910,252910,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 03 23.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 03 23.pdf,03/24/2021 14:00:03,03/24/2021 14:00:03,06/26/2025 13:43:14,03/24/2021 14:00:03,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 04 12 AGN.pdf,pdf,65,34,130973,130973,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 04 12 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 04 12 AGN.pdf,04/12/2021 08:42:30,04/12/2021 08:42:30,06/26/2025 13:43:10,04/12/2021 08:42:30,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 04 27.pdf,pdf,66,149,148266,148266,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 04 27.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 04 27.pdf,04/13/2021 10:19:15,04/13/2021 10:19:15,06/26/2025 13:43:18,04/13/2021 10:19:15,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 04 12 MIN.pdf,pdf,67,30,155058,155058,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 04 12 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 04 12 MIN.pdf,04/16/2021 11:31:38,04/16/2021 11:31:38,06/26/2025 13:43:10,04/16/2021 11:31:38,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 04 27.pdf,pdf,68,192,272791,272791,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 04 27.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 04 27.pdf,04/29/2021 07:33:40,04/29/2021 07:33:40,06/26/2025 13:43:14,04/29/2021 07:33:40,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 05 10 AGN.pdf,pdf,70,39,129243,129243,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 05 10 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 05 10 AGN.pdf,04/29/2021 12:12:43,04/29/2021 12:12:43,06/26/2025 13:43:10,04/29/2021 12:12:43,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 05 10 MIN.pdf,pdf,71,36,163396,163396,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 05 10 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 05 10 MIN.pdf,05/11/2021 10:41:51,05/11/2021 10:41:51,06/26/2025 13:43:10,05/11/2021 10:41:51,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 05 31.pdf,pdf,74,153,166142,166142,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 05 31.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 05 31.pdf,05/26/2021 09:58:27,05/26/2021 09:58:27,06/26/2025 13:43:18,05/26/2021 09:58:27,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 06 14 GN.pdf,pdf,75,32,130001,130001,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 06 14 GN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 06 14 GN.pdf,06/10/2021 09:19:43,06/10/2021 09:19:43,06/26/2025 13:43:10,06/10/2021 09:19:43,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 06 14 MIN.pdf,pdf,76,55,172223,172223,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 06 14 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 06 14 MIN.pdf,06/15/2021 12:28:29,06/15/2021 12:28:29,06/26/2025 13:43:09,06/15/2021 12:28:29,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 06 22.pdf,pdf,77,152,144504,144504,0.0%,1,2,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 06 22.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 06 22.pdf,06/17/2021 08:46:43,06/17/2021 08:46:43,06/26/2025 13:43:19,06/17/2021 08:46:43,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 05 31.pdf,pdf,78,191,272927,272927,0.0%,2,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 05 31.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 05 31.pdf,06/17/2021 08:47:14,06/02/2022 11:43:33,06/26/2025 13:43:14,06/02/2022 11:43:33,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 07 12 AGN.pdf,pdf,80,41,159473,159473,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 07 12 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 07 12 AGN.pdf,07/05/2021 09:21:25,07/05/2021 09:21:25,06/26/2025 13:43:09,07/05/2021 09:21:25,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 07 27.pdf,pdf,81,154,137686,137686,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 07 27.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 07 27.pdf,07/06/2021 09:50:53,07/06/2021 09:50:53,06/26/2025 13:43:19,07/06/2021 09:50:53,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 06  22.pdf,pdf,82,194,271255,271255,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 06  22.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 06  22.pdf,07/06/2021 09:50:53,07/06/2021 09:50:53,06/26/2025 13:43:14,07/06/2021 09:50:53,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Existing Life Support Items - For Review v 2.xlsx,xlsx,83,188,26265,26268,0.0%,2,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/Existing Life Support Items - For Review v 2.xlsx,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/Existing Life Support Items - For Review v 2.xlsx,07/06/2021 09:52:55,12/08/2021 12:52:22,06/26/2025 13:43:15,12/08/2021 12:52:22,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,330754275_AlternateImage1_s.jpg,jpg,84,10,2349,2349,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/330754275_AlternateImage1_s.jpg,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/330754275_AlternateImage1_s.jpg,07/08/2021 10:21:10,07/08/2021 10:21:11,06/26/2025 13:43:04,07/08/2021 10:21:11,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 07 12 MIN.pdf,pdf,85,46,176636,176636,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 07 12 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 07 12 MIN.pdf,07/14/2021 09:30:00,07/14/2021 09:30:00,06/26/2025 13:43:09,07/14/2021 09:30:00,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 08 16 AGN.pdf,pdf,86,38,131041,131041,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 08 16 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 08 16 AGN.pdf,07/14/2021 09:30:17,07/14/2021 09:30:17,06/26/2025 13:43:09,07/14/2021 09:30:17,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 08 16 MIN.pdf,pdf,89,44,152297,152297,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 08 16 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 08 16 MIN.pdf,08/18/2021 11:21:19,08/18/2021 11:21:19,06/26/2025 13:43:09,08/18/2021 11:21:19,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 08 31.pdf,pdf,90,155,137725,137725,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 08 31.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 08 31.pdf,08/24/2021 06:57:58,08/24/2021 06:57:58,06/26/2025 13:43:18,08/24/2021 06:57:58,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Alternative Equipment Maitenance Assessment Process - module invasive pressure.pdf,pdf,91,187,1302813,1302813,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/Alternative Equipment Maitenance Assessment Process - module invasive pressure.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/Alternative Equipment Maitenance Assessment Process - module invasive pressure.pdf,08/31/2021 06:51:46,08/31/2021 06:51:46,06/26/2025 13:43:15,08/31/2021 06:51:46,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 09 13 AGN.pdf,pdf,92,56,131544,131544,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 09 13 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 09 13 AGN.pdf,09/10/2021 11:55:12,09/10/2021 11:55:12,06/26/2025 13:43:09,09/10/2021 11:55:12,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,July Aug 2021.pdf,pdf,93,127,46827,46827,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/July Aug 2021.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/July Aug 2021.pdf,09/10/2021 11:55:50,09/10/2021 11:55:50,06/26/2025 13:43:03,09/10/2021 11:55:50,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Infusion Pump Approximate Distribution.pdf,pdf,94,128,77489,77489,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/Infusion Pump Approximate Distribution.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/Infusion Pump Approximate Distribution.pdf,09/10/2021 11:56:18,09/10/2021 11:56:18,06/26/2025 13:43:04,09/10/2021 11:56:18,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 09 13 MIN.pdf,pdf,96,48,157239,157239,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 09 13 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 09 13 MIN.pdf,09/17/2021 13:30:29,09/17/2021 13:30:29,06/26/2025 13:43:09,09/17/2021 13:30:29,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 09 28.pdf,pdf,97,156,210642,210642,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 09 28.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 09 28.pdf,09/20/2021 10:07:34,09/20/2021 10:07:34,06/26/2025 13:43:18,09/20/2021 10:07:34,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 08  31.pdf,pdf,98,193,271967,271967,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 08  31.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 08  31.pdf,09/20/2021 10:07:46,09/20/2021 10:07:46,06/26/2025 13:43:14,09/20/2021 10:07:46,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 10 12 AGN.pdf,pdf,99,57,135761,135761,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 10 12 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 10 12 AGN.pdf,10/01/2021 07:25:17,10/01/2021 07:25:17,06/26/2025 13:43:10,10/01/2021 07:25:17,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 09 26.pdf,pdf,101,197,299474,299474,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 09 26.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 09 26.pdf,10/04/2021 10:11:53,10/04/2021 10:11:53,06/26/2025 13:43:15,10/04/2021 10:11:53,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,Existing Life Support Items - Outcome of MTMC Discussions v2.xlsx,xlsx,102,189,24562,24565,0.0%,2,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/Existing Life Support Items - Outcome of MTMC Discussions v2.xlsx,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/Existing Life Support Items - Outcome of MTMC Discussions v2.xlsx,10/04/2021 10:12:49,12/08/2021 12:51:06,06/26/2025 13:43:14,12/08/2021 12:51:06,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 10 12 MIN.pdf,pdf,104,49,151904,151904,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 10 12 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 10 12 MIN.pdf,10/13/2021 10:23:36,10/13/2021 10:23:36,06/26/2025 13:43:09,10/13/2021 10:23:36,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 11 08 AGN.pdf,pdf,105,45,134716,134716,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 11 08 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 11 08 AGN.pdf,10/26/2021 10:22:36,10/26/2021 10:22:36,06/26/2025 13:43:09,10/26/2021 10:22:36,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 10 26.pdf,pdf,106,157,172279,172279,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 10 26.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 10 26.pdf,10/26/2021 12:45:10,10/26/2021 12:45:10,06/26/2025 13:43:18,10/26/2021 12:45:10,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,MINUTES 2021 10 26.pdf,pdf,107,198,251776,251776,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/MINUTES 2021 10 26.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/MINUTES 2021 10 26.pdf,11/02/2021 07:27:50,11/02/2021 07:27:50,06/26/2025 13:43:14,11/02/2021 07:27:50,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,AGENDA 2021 12 07.pdf,pdf,110,162,171308,171308,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/MTMC (Monthly)/AGENDA 2021 12 07.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/MTMC (Monthly)/AGENDA 2021 12 07.pdf,11/23/2021 07:41:33,11/23/2021 07:41:33,06/26/2025 13:43:18,11/23/2021 07:41:33,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 12 13 AGN.pdf,pdf,111,51,136618,136618,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 12 13 AGN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 12 13 AGN.pdf,11/25/2021 08:04:19,11/25/2021 08:04:19,06/26/2025 13:43:09,11/25/2021 08:04:19,Found,
https://ottawaheart.sharepoint.com/sites/UOHI-BME,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering,Documents,File,2021 11 08 MIN.pdf,pdf,112,50,155613,155613,0.0%,1,1,https://ottawaheart.sharepoint.com/sites/UOHI-BME/Shared Documents/Department Meeting (Monthly)/2021 11 08 MIN.pdf,https://theottawahospital.sharepoint.com/sites/UOHI-BiomedicalEngineering/Shared Documents/Department Meeting (Monthly)/2021 11 08 MIN.pdf,11/25/2021 08:05:02,11/25/2021 08:05:02,06/26/2025 13:43:09,11/25/2021 08:05:02,Found,
